,SRC_UID,EOM,WEIGHTED,COUNTRY,PSU,PSU_SCORE
414,438677176,31.10.2019,0.7609,SWITZERLAND,Switzerland,2.0
415,613346505712,30.06.2010,0.643,AUSTRALIA,Australia,3.0
416,186761292782742,30.06.2010,0.228,NETHERLANDS,Eurozone,3.0
417,438677131,30.06.2010,0.42700000000000005,U.S.A.,US,3.0
418,323418458,31.10.2019,0.1496,SWITZERLAND,Switzerland,2.0
419,525288498953,28.02.2019,0.4467,BRAZIL,Latin America,3.0
420,186730492705433,28.02.2019,0.1201,INDONESIA,Emerging Asia (ex-China),3.0
421,181701414249,28.02.2019,0.221,INDONESIA,Emerging Asia (ex-China),3.0
422,181703187068,28.02.2019,0.1025,INDONESIA,Emerging Asia (ex-China),3.0
423,206670693,28.02.2019,0.068,INDONESIA,Emerging Asia (ex-China),3.0
424,880880278933,28.02.2019,0.1273,BRAZIL,Latin America,3.0
425,577020561372,28.02.2010,0.501,U.S.A.,US,3.0
426,324918516,31.07.2010,0.158,GERMANY,Eurozone,3.0
427,207934051132,28.02.2010,0.636,U.S.A.,US,3.0
428,28283084613,28.02.2010,0.532,CHINA,China,3.0
429,186761292782742,31.07.2010,0.249,NETHERLANDS,Eurozone,3.0
430,92221420384,31.03.2010,0.38299999999999995,U.S.A.,US,3.0
431,269289662016,28.02.2010,0.36200000000000004,UNITED KINGDOM,UK,3.0
432,63446153971,31.03.2010,0.215,INDIA,Emerging Asia (ex-China),3.0
433,206670694,28.02.2010,0.384,U.S.A.,US,3.0
434,206670742,31.03.2010,0.868,U.S.A.,US,3.0
435,324918516,31.01.2011,0.161,UNITED KINGDOM,UK,2.0
436,186761292782742,31.01.2011,0.204,FRANCE,Eurozone,3.0
437,323418458,31.01.2011,0.135,U.S.A.,US,3.0
438,40232932742,31.01.2011,0.488,SWITZERLAND,Switzerland,2.0
439,207934051132,31.01.2011,0.7140000000000001,U.S.A.,US,3.0
440,28283084613,31.01.2011,0.483,CHINA,China,3.0
441,206670722,31.01.2011,0.19399999999999998,FRANCE,Eurozone,3.0
442,186494805556422,31.12.2010,0.188,GERMANY,Eurozone,3.0
443,880923451687,31.03.2020,0.4243,GERMANY,Eurozone,1.0
444,52079200642,31.03.2011,0.489,U.S.A.,US,3.0
445,206670688,31.03.2020,0.1916,FRANCE,Eurozone,1.0
446,880930580959,31.03.2020,0.4205,GERMANY,Eurozone,1.0
447,577020561372,30.06.2010,0.49700000000000005,U.S.A.,US,3.0
448,207934051132,30.06.2010,0.6609999999999999,U.S.A.,US,3.0
449,28283084613,30.06.2010,0.488,CHINA,China,3.0
450,1320217138160,31.05.2010,0.9620000000000001,U.S.A.,US,3.0
451,206670698,31.07.2010,0.344,Europe - Miscellaneous,Europe,4.0
452,272675524722,31.01.2020,0.5156,U.S.A.,US,4.0
453,206670694,31.01.2020,0.5214,U.S.A.,US,4.0
454,438677131,31.01.2010,0.488,U.S.A.,US,3.0
455,577020561372,31.01.2010,0.439,U.S.A.,US,3.0
456,207934051132,31.01.2010,0.611,U.S.A.,US,3.0
457,28283084613,31.01.2010,0.53,CHINA,China,3.0
458,206670723,31.01.2020,0.6135,U.S.A.,US,4.0
459,207934051132,31.01.2020,0.7813,U.S.A.,US,4.0
460,203221423898215,31.01.2020,0.6682,U.S.A.,US,4.0
461,269287883541,31.01.2010,0.9990000000000001,JAPAN,Japan,2.0
462,206670742,30.06.2010,0.861,U.S.A.,US,3.0
463,206670689,29.02.2020,0.2341,FRANCE,Eurozone,3.0
464,638750702637,31.01.2010,0.9470000000000001,RUSSIA,World,4.0
465,1320217138160,31.01.2010,0.983,U.S.A.,US,3.0
466,52079200642,31.01.2010,0.486,U.S.A.,US,3.0
467,1134069654772,30.06.2011,0.461,U.S.A.,US,1.0
468,656760542396,30.06.2011,0.418,U.S.A.,US,1.0
469,187875659113037,30.06.2011,0.364,U.S.A.,US,1.0
470,186759829869822,30.06.2011,0.384,U.S.A.,US,1.0
471,117163705630,30.06.2011,0.40700000000000003,U.S.A.,US,1.0
472,92221420384,30.06.2011,0.363,U.S.A.,US,1.0
473,186759829869822,31.12.2010,0.408,U.S.A.,US,3.0
474,117163705630,31.12.2010,0.425,U.S.A.,US,3.0
475,92221420384,31.12.2010,0.37200000000000005,U.S.A.,US,3.0
476,63446153971,31.12.2010,0.2,INDIA,Emerging Asia (ex-China),3.0
477,206670693,30.04.2010,0.115,RUSSIA,World,4.0
478,206670716,30.06.2010,0.32,UNITED KINGDOM,UK,3.0
479,206670770,30.06.2010,0.225,CHINA,China,3.0
480,206670727,30.06.2010,0.345,UNITED KINGDOM,UK,3.0
481,206670715,30.06.2010,0.193,CHINA,China,3.0
482,108392384369,30.06.2010,0.08900000000000001,RUSSIA,World,4.0
483,1134069654772,31.07.2010,0.45399999999999996,U.S.A.,US,3.0
484,159639695489,31.07.2010,0.225,U.S.A.,US,3.0
485,269286596864,28.02.2010,0.905,U.S.A.,US,3.0
486,269297001426,28.02.2010,0.902,U.S.A.,US,3.0
487,117163705630,30.06.2010,0.418,U.S.A.,US,3.0
488,92221420384,30.06.2010,0.402,U.S.A.,US,3.0
489,92221420384,31.10.2019,0.6245,U.S.A.,US,3.0
490,275505523,31.10.2019,0.2552,UNITED KINGDOM,UK,3.0
491,269287883541,28.02.2010,1.0,JAPAN,Japan,2.0
492,195257191859232,31.10.2019,0.9895,JAPAN,Japan,1.0
493,28283084613,31.10.2019,0.6503,CHINA,China,3.0
494,206670770,31.10.2019,0.4144,CHINA,China,3.0
495,206670716,30.04.2010,0.32,UNITED KINGDOM,UK,3.0
496,638750702637,28.02.2010,0.91,RUSSIA,World,4.0
497,206670764,31.10.2019,0.6924,RUSSIA,World,3.0
498,1320217138160,28.02.2010,0.976,U.S.A.,US,3.0
499,206670715,31.10.2019,0.3413,CHINA,China,3.0
500,52079200642,28.02.2010,0.491,U.S.A.,US,3.0
501,638750702637,31.10.2019,0.9975,RUSSIA,World,3.0
502,189669356346606,31.10.2019,0.2411,CHINA,China,3.0
503,269286596864,31.03.2010,0.9009999999999999,U.S.A.,US,3.0
504,206670742,31.12.2010,0.8440000000000001,U.S.A.,US,3.0
505,269289662016,31.01.2011,0.374,UNITED KINGDOM,UK,2.0
506,880930580959,31.05.2019,0.303,GERMANY,Eurozone,2.0
507,455157311,31.05.2019,0.1856,FRANCE,Eurozone,2.0
508,880923451687,31.05.2019,0.3596,GERMANY,Eurozone,2.0
509,23847120402,31.01.2011,0.29,U.S.A.,US,3.0
510,206670694,31.01.2011,0.45399999999999996,U.S.A.,US,3.0
511,206670805,31.01.2011,0.22,FRANCE,Eurozone,3.0
512,1477794168859,31.01.2011,0.16699999999999998,CHINA,China,3.0
513,206670764,31.01.2011,0.662,RUSSIA,World,2.0
514,437983596250,31.07.2010,0.968,SWITZERLAND,Switzerland,3.0
515,613346505712,31.07.2010,0.657,AUSTRALIA,Australia,3.0
516,108202450315,31.05.2019,0.1527,U.S.A.,US,2.0
517,108392384369,31.03.2011,0.076,PHILIPPINES,Emerging Asia (ex-China),3.0
518,656760542396,31.07.2010,0.39899999999999997,U.S.A.,US,3.0
519,181703187068,31.07.2010,0.122,SOUTH AFRICA,EMEA,3.0
520,206670707,31.07.2010,0.861,U.S.A.,US,3.0
521,117163705630,31.07.2010,0.439,U.S.A.,US,3.0
522,27160283895,31.07.2010,0.25,ITALY,Eurozone,3.0
523,189669305873243,30.09.2019,0.1003,U.S.A.,US,3.0
524,206670707,30.09.2019,0.8746,U.S.A.,US,3.0
525,23847120402,30.09.2019,0.3583,U.S.A.,US,3.0
526,269286596864,31.05.2010,0.9009999999999999,U.S.A.,US,3.0
527,269297001426,31.05.2010,0.9009999999999999,U.S.A.,US,3.0
528,63446153971,30.06.2010,0.205,INDIA,Emerging Asia (ex-China),3.0
529,275505523,31.05.2010,0.28800000000000003,UNITED KINGDOM,UK,3.0
530,206670688,31.12.2019,0.1631,FRANCE,Eurozone,3.0
531,269297001426,31.03.2010,0.904,U.S.A.,US,3.0
532,185750564133580,31.10.2019,0.8505,U.S.A.,US,3.0
533,108392384369,31.01.2010,0.10800000000000001,RUSSIA,World,4.0
534,413976258580,31.03.2010,0.509,U.S.A.,US,3.0
535,613346505712,31.03.2010,0.68,AUSTRALIA,Australia,3.0
536,324918516,31.10.2019,0.1889,ITALY,Eurozone,3.0
537,189669225079108,31.10.2019,0.1702,U.S.A.,US,3.0
538,195788173009015,31.10.2019,0.1736,FRANCE,Eurozone,3.0
539,438677131,31.03.2010,0.499,U.S.A.,US,3.0
540,1477794168859,28.02.2010,0.17,CHINA,China,3.0
541,206670764,28.02.2010,0.644,RUSSIA,World,4.0
542,82962213758,28.02.2010,0.18,BRAZIL,Latin America,3.0
543,757832579735,31.05.2019,0.3607,GERMANY,Eurozone,2.0
544,206670688,31.05.2019,0.2424,FRANCE,Eurozone,2.0
545,108207596093,31.05.2019,0.1431,U.S.A.,US,2.0
546,438677131,31.07.2010,0.449,U.S.A.,US,3.0
547,1521081543045,31.05.2011,0.306,KUWAIT,EMEA,2.0
548,206670690,31.05.2019,0.21,FRANCE,Eurozone,2.0
549,218465821,31.05.2019,0.1692,FRANCE,Eurozone,2.0
550,28283084613,31.07.2010,0.494,CHINA,China,3.0
551,218467165,31.05.2019,0.2151,FRANCE,Eurozone,2.0
552,1461078666,31.05.2011,0.298,UNITED KINGDOM,UK,2.0
553,186494805556422,30.11.2010,0.201,GERMANY,Eurozone,3.0
554,269297001426,30.04.2011,0.89,U.S.A.,US,3.0
555,269286596864,31.08.2010,0.8959999999999999,U.S.A.,US,3.0
556,269297001426,31.08.2010,0.897,U.S.A.,US,3.0
557,186494805556422,28.02.2011,0.185,FRANCE,Eurozone,2.0
558,275505523,31.08.2010,0.298,UNITED KINGDOM,UK,3.0
559,206670689,31.05.2019,0.2729,FRANCE,Eurozone,2.0
560,880886802006,31.07.2010,0.309,U.S.A.,US,3.0
561,301519260,30.09.2019,0.2004,JAPAN,Japan,1.0
562,955744138585,30.09.2019,0.3833,U.S.A.,US,3.0
563,438684047,30.09.2019,0.2187,U.S.A.,US,3.0
564,1489765858,31.01.2010,0.675,AUSTRALIA,Australia,3.0
565,269289662016,30.06.2010,0.369,UNITED KINGDOM,UK,3.0
566,1477794168859,31.01.2010,0.166,CHINA,China,3.0
567,206670764,31.01.2010,0.616,RUSSIA,World,4.0
568,82962213758,31.01.2010,0.17300000000000001,BRAZIL,Latin America,3.0
569,206670698,30.09.2019,0.1464,FRANCE,Eurozone,3.0
570,880886802006,31.01.2010,0.27699999999999997,U.S.A.,US,3.0
571,168413682951,30.09.2019,0.2366,ITALY,Eurozone,3.0
572,218467165,31.12.2019,0.1756,FRANCE,Eurozone,3.0
573,269289662016,31.01.2010,0.36200000000000004,UNITED KINGDOM,UK,3.0
574,108193333943,31.12.2019,0.1938,SWITZERLAND,Switzerland,3.0
575,206670722,31.10.2019,0.2045,U.S.A.,US,3.0
576,880886802006,28.02.2010,0.28300000000000003,U.S.A.,US,3.0
577,27160283895,31.10.2019,0.2328,ITALY,Eurozone,3.0
578,206670693,28.02.2010,0.11800000000000001,RUSSIA,World,4.0
579,38326395382,31.10.2019,0.7020000000000001,U.S.A.,US,3.0
580,206670716,28.02.2010,0.317,UNITED KINGDOM,UK,3.0
581,206670722,30.11.2019,0.2072,U.S.A.,US,4.0
582,206670770,28.02.2010,0.24100000000000002,KOREA (REP.),Emerging Asia (ex-China),3.0
583,206670727,28.02.2010,0.282,UNITED KINGDOM,UK,3.0
584,369592842106,31.01.2010,0.505,U.S.A.,US,3.0
585,108193333943,31.05.2019,0.2642,FRANCE,Eurozone,2.0
586,1521081543045,31.08.2010,0.28600000000000003,SAUDI ARABIA,EMEA,3.0
587,1461078666,31.08.2010,0.318,UNITED KINGDOM,UK,3.0
588,105401395916,31.08.2010,0.289,U.S.A.,US,3.0
589,103848517578,31.08.2010,0.4,U.S.A.,US,3.0
590,182009288255,31.08.2010,0.322,FRANCE,Eurozone,3.0
591,206670694,28.02.2011,0.46,U.S.A.,US,3.0
592,755274358166,31.05.2019,0.3523,GERMANY,Eurozone,2.0
593,206670693,28.02.2011,0.071,PHILIPPINES,Emerging Asia (ex-China),3.0
594,269286596864,30.04.2011,0.89,U.S.A.,US,3.0
595,218467153,31.05.2019,0.1848,FRANCE,Eurozone,2.0
596,63446153971,30.06.2011,0.223,INDIA,Emerging Asia (ex-China),3.0
597,638750702637,31.03.2011,0.9440000000000001,RUSSIA,World,2.0
598,409790534092,31.05.2019,0.1907,FRANCE,Eurozone,2.0
599,269287883541,31.03.2011,0.99,JAPAN,Japan,2.0
600,1320217138160,31.03.2011,0.9470000000000001,U.S.A.,US,3.0
601,737766433094,31.05.2019,0.5628,SWITZERLAND,Switzerland,2.0
602,206670742,30.06.2011,0.858,U.S.A.,US,1.0
603,108207596093,30.06.2019,0.1502,U.S.A.,US,2.0
604,186494805556422,30.06.2010,0.091,FRANCE,Eurozone,3.0
605,206670716,31.01.2010,0.32,UNITED KINGDOM,UK,3.0
606,1461078666,31.07.2010,0.312,UNITED KINGDOM,UK,3.0
607,105401395916,31.07.2010,0.299,U.S.A.,US,3.0
608,206670694,31.01.2010,0.36,U.S.A.,US,3.0
609,409790534092,31.12.2019,0.4247,JAPAN,Japan,2.0
610,275505523,28.02.2010,0.282,UNITED KINGDOM,UK,3.0
611,206670723,31.01.2010,0.389,U.S.A.,US,3.0
612,55902523917,31.01.2010,0.165,CHINA,China,3.0
613,1521081543045,31.03.2010,0.299,SAUDI ARABIA,EMEA,3.0
614,369592842106,28.02.2010,0.51,U.S.A.,US,3.0
615,206670723,28.02.2010,0.424,U.S.A.,US,3.0
616,55902523917,28.02.2010,0.16899999999999998,CHINA,China,3.0
617,1461078666,31.03.2010,0.298,UNITED KINGDOM,UK,3.0
618,218465821,30.06.2019,0.1454,FRANCE,Eurozone,3.0
619,188803777670426,30.06.2011,0.07400000000000001,MALAYSIA,Emerging Asia (ex-China),3.0
620,757832579735,30.06.2019,0.414,GERMANY,Eurozone,3.0
621,269286596864,30.06.2011,0.894,U.S.A.,US,1.0
622,269297001426,30.06.2011,0.894,U.S.A.,US,1.0
623,275505523,30.06.2011,0.255,UNITED KINGDOM,UK,1.0
624,187744333580016,30.06.2011,0.306,FRANCE,Eurozone,1.0
625,1461078666,31.12.2010,0.312,UNITED KINGDOM,UK,2.0
626,656760542396,30.11.2010,0.39799999999999996,U.S.A.,US,3.0
627,269287883541,31.10.2010,1.0,JAPAN,Japan,2.0
628,638750702637,31.10.2010,0.96,RUSSIA,World,4.0
629,1320217138160,31.10.2010,0.9620000000000001,U.S.A.,US,3.0
630,105401395916,31.12.2010,0.322,U.S.A.,US,3.0
631,1477794168859,31.03.2010,0.165,CHINA,China,3.0
632,92221420384,31.07.2010,0.402,U.S.A.,US,3.0
633,63446153971,31.07.2010,0.201,U.S.A.,US,3.0
634,438677176,31.07.2010,0.47700000000000004,SWITZERLAND,Switzerland,3.0
635,206670742,31.07.2010,0.861,U.S.A.,US,3.0
636,55902523917,31.08.2010,0.17300000000000001,CHINA,China,3.0
637,269287883541,31.07.2010,1.0,JAPAN,Japan,2.0
638,186711785308213,29.02.2020,0.5527,U.S.A.,US,4.0
639,880886802006,29.02.2020,0.3605,U.S.A.,US,4.0
640,1521081543045,31.05.2010,0.271,SAUDI ARABIA,EMEA,3.0
641,1461078666,31.05.2010,0.29600000000000004,UNITED KINGDOM,UK,3.0
642,105401395916,31.05.2010,0.34,U.S.A.,US,3.0
643,103848517578,31.05.2010,0.397,U.S.A.,US,3.0
644,206670693,31.05.2010,0.085,RUSSIA,World,4.0
645,206670716,31.05.2010,0.327,UNITED KINGDOM,UK,3.0
646,1134069654772,29.02.2020,0.5521,U.S.A.,US,4.0
647,105401395916,31.03.2010,0.35100000000000003,U.S.A.,US,3.0
648,1489765858,28.02.2010,0.677,AUSTRALIA,Australia,3.0
649,103848517578,31.03.2010,0.382,U.S.A.,US,3.0
650,182009288255,31.03.2010,0.33,FRANCE,Eurozone,3.0
651,272675524722,31.03.2010,0.46,U.S.A.,US,3.0
652,206670727,30.04.2010,0.309,UNITED KINGDOM,UK,3.0
653,437983596250,31.03.2010,0.925,SWITZERLAND,Switzerland,3.0
654,638750702637,30.04.2010,0.9570000000000001,RUSSIA,World,4.0
655,1521081543045,30.04.2010,0.306,SAUDI ARABIA,EMEA,3.0
656,577020561372,31.03.2010,0.512,U.S.A.,US,3.0
657,269289662016,31.03.2010,0.35700000000000004,UNITED KINGDOM,UK,3.0
658,182009288255,30.04.2010,0.327,FRANCE,Eurozone,3.0
659,272675524722,30.04.2010,0.462,U.S.A.,US,3.0
660,1134069654772,31.05.2010,0.461,U.S.A.,US,3.0
661,52079200642,31.10.2010,0.48100000000000004,U.S.A.,US,3.0
662,103848517578,31.12.2010,0.371,U.S.A.,US,3.0
663,206670723,31.10.2010,0.426,U.S.A.,US,3.0
664,369592842106,31.10.2010,0.5,U.S.A.,US,3.0
665,55902523917,31.10.2010,0.171,CHINA,China,3.0
666,269286596864,31.10.2010,0.898,U.S.A.,US,3.0
667,269297001426,31.10.2010,0.898,U.S.A.,US,3.0
668,1134069654772,30.11.2010,0.452,U.S.A.,US,3.0
669,272675524722,31.12.2010,0.46299999999999997,U.S.A.,US,3.0
670,269289662016,31.07.2010,0.368,UNITED KINGDOM,UK,3.0
671,186494805556422,31.07.2010,0.172,FRANCE,Eurozone,3.0
672,206670689,30.06.2019,0.2538,FRANCE,Eurozone,3.0
673,206670690,30.06.2019,0.2051,FRANCE,Eurozone,3.0
674,638750702637,31.07.2010,0.96,RUSSIA,World,4.0
675,208033650897500,29.02.2020,0.5686,U.S.A.,US,4.0
676,206670770,31.05.2010,0.225,CHINA,China,3.0
677,206670742,29.02.2020,0.9048,U.S.A.,US,4.0
678,272675524722,29.02.2020,0.5037,U.S.A.,US,4.0
679,206670723,29.02.2020,0.6107,U.S.A.,US,4.0
680,63446153971,29.02.2020,0.6321,U.S.A.,US,4.0
681,207934051132,29.02.2020,0.7784,U.S.A.,US,4.0
682,437983596250,30.04.2010,0.887,SWITZERLAND,Switzerland,3.0
683,413976258580,30.04.2010,0.518,U.S.A.,US,3.0
684,613346505712,30.04.2010,0.68,AUSTRALIA,Australia,3.0
685,656760542396,31.05.2010,0.384,U.S.A.,US,3.0
686,38326395382,30.11.2019,0.7133,U.S.A.,US,4.0
687,27160283895,30.11.2019,0.2371,ITALY,Eurozone,3.0
688,438677131,30.04.2010,0.505,U.S.A.,US,3.0
689,577020561372,30.04.2010,0.521,U.S.A.,US,3.0
690,186761292782742,30.11.2019,0.2938,U.S.A.,US,4.0
691,195788173009015,30.11.2019,0.1788,U.S.A.,US,4.0
692,206670715,28.02.2010,0.17600000000000002,BRAZIL,Latin America,3.0
693,185750564133580,30.11.2019,0.8585,U.S.A.,US,4.0
694,269286596864,30.06.2010,0.898,U.S.A.,US,3.0
695,269297001426,30.06.2010,0.9,U.S.A.,US,3.0
696,275505523,30.06.2010,0.28600000000000003,UNITED KINGDOM,UK,3.0
697,92221420384,30.06.2019,0.6036,U.S.A.,US,2.0
698,195257191859232,30.06.2019,1.0013,JAPAN,Japan,1.0
699,275505523,30.06.2019,0.2536,UNITED KINGDOM,UK,2.0
700,1521081543045,30.06.2010,0.28,SAUDI ARABIA,EMEA,3.0
701,1461078666,30.06.2010,0.298,UNITED KINGDOM,UK,3.0
702,105401395916,30.06.2010,0.319,U.S.A.,US,3.0
703,189669356346606,30.06.2019,0.2422,CHINA,China,2.0
704,117163705630,31.05.2010,0.44799999999999995,U.S.A.,US,3.0
705,206670770,30.06.2019,0.4075,CHINA,China,2.0
706,737766433094,31.08.2019,0.5253,SWITZERLAND,Switzerland,2.0
707,40232932742,31.10.2019,0.752,SWITZERLAND,Switzerland,2.0
708,206670770,31.01.2010,0.24100000000000002,KOREA (REP.),Emerging Asia (ex-China),3.0
709,206670727,31.01.2010,0.278,UNITED KINGDOM,UK,3.0
710,206670715,31.01.2010,0.168,BRAZIL,Latin America,3.0
711,1134069654772,30.04.2010,0.461,U.S.A.,US,3.0
712,656760542396,30.04.2010,0.426,U.S.A.,US,3.0
713,126094514515,31.10.2019,0.8278,SWITZERLAND,Switzerland,2.0
714,36740368922,31.10.2019,0.7554,SWITZERLAND,Switzerland,2.0
715,1134069654772,31.01.2010,0.441,U.S.A.,US,3.0
716,189669396589741,31.12.2019,0.1647,KOREA (REP.),Emerging Asia (ex-China),3.0
717,206670719,31.12.2019,0.987,SWITZERLAND,Switzerland,3.0
718,206670694,30.06.2010,0.43799999999999994,U.S.A.,US,3.0
719,656760542396,31.01.2020,0.4672,U.S.A.,US,4.0
720,1320217138160,31.07.2010,0.978,U.S.A.,US,3.0
721,1489765858,30.06.2010,0.642,AUSTRALIA,Australia,3.0
722,324918516,30.11.2019,0.1735,ITALY,Eurozone,3.0
723,189669225079108,30.11.2019,0.16399999999999998,U.S.A.,US,4.0
724,216437580763800,30.11.2019,0.1922,GERMANY,Eurozone,3.0
725,638750702637,31.03.2010,0.941,RUSSIA,World,4.0
726,195667467951412,30.11.2019,0.1696,GERMANY,Eurozone,3.0
727,217460154273800,30.11.2019,0.311,CHINA,China,3.0
728,192291882972375,30.11.2019,0.1085,BRAZIL,Latin America,3.0
729,197500691926156,30.11.2019,0.1302,CHINA,China,3.0
730,27160283895,29.02.2020,0.2613,ITALY,Eurozone,3.0
731,92221420384,31.05.2010,0.397,U.S.A.,US,3.0
732,28283084613,30.06.2019,0.616,CHINA,China,2.0
733,206670715,30.06.2019,0.3323,CHINA,China,2.0
734,63446153971,31.05.2010,0.217,INDIA,Emerging Asia (ex-China),3.0
735,206670742,31.05.2010,0.856,U.S.A.,US,3.0
736,206670764,30.06.2019,0.7191,RUSSIA,World,2.0
737,638750702637,30.06.2019,0.98,RUSSIA,World,2.0
738,438677131,30.06.2019,0.6382,U.S.A.,US,2.0
739,269289662016,30.04.2010,0.36200000000000004,UNITED KINGDOM,UK,3.0
740,186711785308213,30.06.2010,0.39799999999999996,U.S.A.,US,3.0
741,192290937586348,30.06.2019,0.6088,U.S.A.,US,2.0
742,206670694,30.04.2010,0.447,U.S.A.,US,3.0
743,192291882972375,30.06.2019,0.1077,BRAZIL,Latin America,3.0
744,1461078666,31.12.2019,0.2262,UNITED KINGDOM,UK,3.0
745,529955327185,31.01.2010,0.171,TAIWAN,Emerging Asia (ex-China),3.0
746,656760542396,31.01.2010,0.406,U.S.A.,US,3.0
747,206670770,31.12.2019,0.4264,CHINA,China,3.0
748,206670693,31.01.2010,0.10800000000000001,RUSSIA,World,4.0
749,206670715,31.12.2019,0.3991,CHINA,China,3.0
750,269286596864,31.07.2010,0.898,U.S.A.,US,3.0
751,38326395382,31.07.2010,0.8740000000000001,U.S.A.,US,3.0
752,28283084613,31.12.2019,0.6163,CHINA,China,3.0
753,1477794168859,30.06.2010,0.18100000000000002,CHINA,China,3.0
754,206670764,30.06.2010,0.603,RUSSIA,World,4.0
755,82962213758,30.06.2010,0.188,CHINA,China,3.0
756,269286596864,31.01.2010,0.909,U.S.A.,US,3.0
757,269297001426,31.01.2010,0.91,U.S.A.,US,3.0
758,269287883541,30.06.2010,0.983,JAPAN,Japan,2.0
759,38326395382,29.02.2020,0.6325,U.S.A.,US,4.0
760,206670770,30.04.2010,0.23,KOREA (REP.),Emerging Asia (ex-China),3.0
761,28283084613,30.04.2010,0.516,CHINA,China,3.0
762,206670715,30.04.2010,0.17600000000000002,CHINA,China,3.0
763,206670764,30.04.2010,0.62,RUSSIA,World,4.0
764,206670722,29.02.2020,0.2228,U.S.A.,US,4.0
765,28283084613,31.05.2010,0.504,CHINA,China,3.0
766,186761292782742,29.02.2020,0.2643,U.S.A.,US,4.0
767,195788173009015,29.02.2020,0.1767,U.S.A.,US,4.0
768,269289662016,31.05.2010,0.371,UNITED KINGDOM,UK,3.0
769,186494805556422,31.05.2010,0.22,FRANCE,Eurozone,3.0
770,324918516,29.02.2020,0.2045,ITALY,Eurozone,3.0
771,189669225079108,29.02.2020,0.1685,U.S.A.,US,4.0
772,206670694,31.03.2010,0.42200000000000004,U.S.A.,US,3.0
773,185750564133580,29.02.2020,0.8525,U.S.A.,US,4.0
774,369592842106,31.05.2011,0.511,U.S.A.,US,3.0
775,82962213758,31.07.2011,0.20800000000000002,CHINA,China,1.0
776,275505523,31.10.2010,0.278,UNITED KINGDOM,UK,2.0
777,28283084613,31.12.2010,0.494,CHINA,China,3.0
778,269289662016,31.12.2010,0.37200000000000005,UNITED KINGDOM,UK,2.0
779,269287883541,30.04.2011,1.0,JAPAN,Japan,2.0
780,206670694,31.12.2010,0.447,U.S.A.,US,3.0
781,1477794168859,31.12.2010,0.162,CHINA,China,3.0
782,638750702637,30.04.2011,0.935,RUSSIA,World,2.0
783,206670723,30.04.2011,0.424,U.S.A.,US,3.0
784,369592842106,30.04.2011,0.499,U.S.A.,US,3.0
785,55902523917,30.04.2011,0.16,CHINA,China,3.0
786,206670770,31.07.2010,0.222,CHINA,China,3.0
787,206670727,31.07.2010,0.363,UNITED KINGDOM,UK,3.0
788,206670715,31.07.2010,0.18600000000000003,CHINA,China,3.0
789,880886802006,28.02.2011,0.321,U.S.A.,US,3.0
790,187744333580016,28.02.2011,0.185,FRANCE,Eurozone,2.0
791,206670727,31.01.2011,0.34299999999999997,UNITED KINGDOM,UK,2.0
792,656760542396,28.02.2011,0.41700000000000004,U.S.A.,US,3.0
793,1134069654772,28.02.2011,0.45799999999999996,U.S.A.,US,3.0
794,186759829869822,31.03.2011,0.39299999999999996,U.S.A.,US,3.0
795,186759829869822,28.02.2011,0.405,U.S.A.,US,3.0
796,117163705630,28.02.2011,0.43200000000000005,U.S.A.,US,3.0
797,656760542396,31.05.2011,0.38,U.S.A.,US,3.0
798,187875659113037,31.05.2011,0.366,U.S.A.,US,3.0
799,207934051132,31.03.2011,0.6729999999999999,U.S.A.,US,3.0
800,206670727,31.07.2019,0.2618,UNITED KINGDOM,UK,2.0
801,28283084613,31.03.2011,0.483,CHINA,China,3.0
802,206670693,30.06.2011,0.068,RUSSIA,World,2.0
803,206670716,30.06.2011,0.312,UNITED KINGDOM,UK,1.0
804,206670770,30.06.2011,0.259,CHINA,China,3.0
805,206670727,30.06.2011,0.315,UNITED KINGDOM,UK,1.0
806,206670715,30.06.2011,0.214,CHINA,China,3.0
807,55902523917,30.06.2011,0.162,CHINA,China,3.0
808,1461078666,31.07.2019,0.228,SWITZERLAND,Switzerland,2.0
809,206670719,31.07.2019,0.9787,SWITZERLAND,Switzerland,2.0
810,189669396589741,31.07.2019,0.1594,CHINA,China,2.0
811,186711785308213,31.10.2019,0.5698,U.S.A.,US,3.0
812,206670742,31.10.2019,0.8759,U.S.A.,US,3.0
813,188703129863464,31.08.2011,1.0,RUSSIA,World,2.0
814,369592842106,30.06.2011,0.509,U.S.A.,US,1.0
815,92221420384,31.08.2011,0.381,U.S.A.,US,4.0
816,613346505712,30.06.2011,0.649,AUSTRALIA,Australia,2.0
817,413976258580,31.01.2011,0.508,U.S.A.,US,3.0
818,613346505712,31.01.2011,0.637,AUSTRALIA,Australia,2.0
819,186494805556422,31.03.2011,0.226,FRANCE,Eurozone,2.0
820,55902523917,28.02.2011,0.16399999999999998,CHINA,China,3.0
821,1320217138160,28.02.2011,0.9740000000000001,U.S.A.,US,3.0
822,187744333580016,31.03.2011,0.226,FRANCE,Eurozone,2.0
823,438677131,31.01.2011,0.439,U.S.A.,US,3.0
824,577020561372,31.01.2011,0.513,U.S.A.,US,3.0
825,206670764,28.02.2011,0.664,RUSSIA,World,2.0
826,108384455273,30.04.2012,0.9009999999999999,U.S.A.,US,4.0
827,188703102004066,31.08.2012,0.9990000000000001,BRAZIL,Latin America,1.0
