Hteam,Ateam,Month,Odd-1,Odd-N,Odd-2,Target
Sunderland,QPR,3,2.05,3.25,3.75,2.0
Sunderland,QPR,3,2.1,3.4,3.9,2.0
Sunderland,QPR,3,2.1,3.5,4.0,2.0
Sunderland,QPR,3,2.01,3.33,3.79,2.0
Swansea,Everton,3,2.2,3.25,3.4,0.0
Swansea,Everton,3,2.15,3.2,3.4,0.0
Swansea,Everton,3,2.2,3.2,3.0,0.0
Swansea,Everton,3,2.1,3.2,3.6,0.0
Swansea,Everton,3,2.25,3.3,3.6,0.0
Swansea,Everton,3,2.26,3.4,3.65,0.0
Swansea,Everton,3,2.18,3.25,3.39,0.0
West Brom,Newcastle,3,2.3,3.4,3.1,0.0
West Brom,Newcastle,3,2.3,3.4,3.1,0.0
West Brom,Newcastle,3,2.4,3.2,2.7,0.0
West Brom,Newcastle,3,2.4,3.1,3.1,0.0
West Brom,Newcastle,3,2.38,3.3,3.3,0.0
West Brom,Newcastle,3,2.4,3.45,3.39,0.0
West Brom,Newcastle,3,2.29,3.3,3.09,0.0
Man United,Fulham,3,1.25,5.0,10.0,2.0
Man United,Fulham,3,1.25,5.5,12.0,2.0
Aston Villa,Chelsea,3,4.5,3.5,1.83,0.0
Aston Villa,Chelsea,3,4.2,3.6,1.88,0.0
Aston Villa,Chelsea,3,3.8,3.3,1.87,0.0
Aston Villa,Chelsea,3,4.5,3.4,1.85,0.0
Aston Villa,Chelsea,3,4.75,3.6,1.85,0.0
Aston Villa,Chelsea,3,5.0,3.67,1.9,0.0
Aston Villa,Chelsea,3,4.49,3.46,1.83,0.0
Everton,West Brom,3,1.83,3.5,4.5,2.0
Everton,West Brom,3,1.75,3.5,4.75,2.0
Everton,West Brom,3,1.75,3.4,4.3,2.0
Everton,West Brom,3,1.8,3.5,4.5,2.0
Everton,West Brom,3,1.9,3.6,4.5,2.0
Everton,West Brom,3,1.88,3.66,4.8,2.0
Everton,West Brom,3,1.82,3.48,4.48,2.0
Fulham,Norwich,3,1.7,3.75,5.0,2.0
Fulham,Norwich,3,1.7,3.5,5.0,2.0
Fulham,Norwich,3,1.75,3.4,4.3,2.0
Fulham,Norwich,3,1.73,3.75,4.5,2.0
Fulham,Norwich,3,1.7,3.9,5.4,2.0
Fulham,Norwich,3,1.75,3.95,5.5,2.0
Fulham,Norwich,3,1.7,3.65,5.05,2.0
QPR,Arsenal,3,5.5,4.2,1.57,2.0
QPR,Arsenal,3,5.5,3.8,1.6,2.0
QPR,Arsenal,3,5.0,3.6,1.6,2.0
QPR,Arsenal,3,5.5,3.75,1.62,2.0
QPR,Arsenal,3,6.0,4.2,1.62,2.0
QPR,Arsenal,3,5.62,3.88,1.6,2.0
Wigan,Stoke,3,2.63,3.25,2.75,2.0
Wigan,Stoke,3,2.6,3.25,2.8,2.0
Wigan,Stoke,3,2.4,3.2,2.7,2.0
Wigan,Stoke,3,2.62,3.1,2.75,2.0
Wigan,Stoke,3,2.62,3.3,2.8,2.0
Wigan,Stoke,3,2.7,3.36,2.9,2.0
Wigan,Stoke,3,2.6,3.22,2.74,2.0
Wolves,Bolton,3,2.3,3.4,3.1,0.0
Wolves,Bolton,3,2.3,3.25,3.25,0.0
Wolves,Bolton,3,2.3,3.3,2.75,0.0
Wolves,Bolton,3,2.3,3.5,2.88,0.0
Wolves,Bolton,3,2.38,3.5,3.12,0.0
Wolves,Bolton,3,2.4,3.58,3.25,0.0
Wolves,Bolton,3,2.31,3.35,3.03,0.0
Newcastle,Liverpool,1,2.88,3.4,2.4,2.0
Newcastle,Liverpool,1,3.1,3.4,2.3,2.0
Newcastle,Liverpool,1,2.7,3.2,2.4,2.0
Newcastle,Liverpool,1,2.9,3.4,2.38,2.0
Newcastle,Liverpool,1,3.12,3.5,2.38,2.0
Newcastle,Liverpool,1,3.2,3.54,2.5,2.0
Newcastle,Liverpool,1,2.95,3.35,2.37,2.0
Tottenham,Swansea,1,1.4,4.5,8.5,2.0
Tottenham,Swansea,1,1.4,4.33,8.0,2.0
Tottenham,Swansea,1,1.4,4.1,7.0,2.0
Tottenham,Swansea,1,1.4,4.33,8.5,2.0
Tottenham,Swansea,1,1.4,4.8,9.5,2.0
Tottenham,Swansea,1,1.44,4.95,9.5,2.0
Tottenham,Swansea,1,1.4,4.39,8.46,2.0
Swansea,Newcastle,6,2.4,3.4,2.88,0.0
Swansea,Newcastle,6,2.45,3.3,2.95,0.0
Swansea,Newcastle,6,2.4,3.2,2.7,0.0
Swansea,Newcastle,6,2.4,3.2,3.0,0.0
Swansea,Newcastle,6,2.4,3.4,3.13,0.0
Swansea,Newcastle,6,2.41,3.49,3.27,0.0
Swansea,Newcastle,6,2.37,3.31,2.96,0.0
Bolton,Fulham,7,2.6,3.3,2.75,0.0
Bolton,Fulham,7,2.6,3.25,2.65,0.0
Bolton,Fulham,7,2.4,3.2,2.7,0.0
Bolton,Fulham,7,2.62,3.1,2.8,0.0
Bolton,Fulham,7,2.62,3.4,2.8,0.0
Bolton,Fulham,7,2.66,3.46,2.86,0.0
Bolton,Fulham,7,2.57,3.3,2.71,0.0
Chelsea,Wigan,7,1.25,5.5,11.5,2.0
Chelsea,Wigan,7,1.27,5.42,11.57,2.0
Liverpool,Aston Villa,7,1.44,4.33,7.5,1.0
Liverpool,Aston Villa,7,1.44,4.33,7.0,1.0
Liverpool,Aston Villa,7,1.5,3.8,5.7,1.0
Liverpool,Aston Villa,7,1.44,4.33,7.0,1.0
Liverpool,Aston Villa,7,1.45,4.6,8.5,1.0
Liverpool,Aston Villa,7,1.5,4.69,8.9,1.0
Liverpool,Aston Villa,7,1.44,4.26,7.78,1.0
Norwich,Everton,7,3.0,3.3,2.4,1.0
Norwich,Everton,7,2.9,3.25,2.5,1.0
Norwich,Everton,7,2.6,3.2,2.5,1.0
Norwich,Everton,7,2.9,3.1,2.5,1.0
Norwich,Everton,7,3.0,3.3,2.5,1.0
Norwich,Everton,7,3.1,3.41,2.5,1.0
Norwich,Everton,7,2.9,3.27,2.43,1.0
Stoke,Wolves,7,1.57,4.0,6.0,2.0
Stoke,Wolves,7,1.6,3.7,5.75,2.0
Stoke,Wolves,7,1.65,3.5,4.6,2.0
Stoke,Wolves,7,1.62,4.0,5.0,2.0
Stoke,Wolves,7,1.62,4.0,6.0,2.0
Stoke,Wolves,7,1.67,4.09,6.5,2.0
Stoke,Wolves,7,1.61,3.77,5.74,2.0
Sunderland,Tottenham,7,3.3,3.4,2.2,1.0
Sunderland,Tottenham,7,3.25,3.4,2.25,1.0
Sunderland,Tottenham,7,2.8,3.2,2.3,1.0
Sunderland,Tottenham,7,3.4,3.2,2.2,1.0
Sunderland,Tottenham,7,3.4,3.5,2.25,1.0
Sunderland,Tottenham,7,3.55,3.55,2.3,1.0
Sunderland,Tottenham,7,3.26,3.38,2.19,1.0
West Brom,Blackburn,7,1.91,3.6,4.0,2.0
West Brom,Blackburn,7,1.95,3.3,3.9,2.0
West Brom,Blackburn,7,2.0,3.3,3.3,2.0
West Brom,Blackburn,7,2.0,3.2,4.0,2.0
West Brom,Blackburn,7,1.95,3.5,4.2,2.0
West Brom,Blackburn,7,2.0,3.64,4.2,2.0
West Brom,Blackburn,7,1.95,3.44,3.89,2.0
Arsenal,Man City,8,2.4,3.4,2.88,2.0
Arsenal,Man City,8,2.45,3.6,2.75,2.0
Arsenal,Man City,8,2.3,3.3,2.75,2.0
Arsenal,Man City,8,2.5,3.0,3.0,2.0
Arsenal,Man City,8,2.5,3.5,2.9,2.0
Arsenal,Man City,8,2.63,3.51,3.0,2.0
Arsenal,Man City,8,2.47,3.36,2.81,2.0
Aston Villa,Stoke,9,2.2,3.3,3.4,1.0
Aston Villa,Stoke,9,2.15,3.2,3.4,1.0
Aston Villa,Stoke,9,2.2,3.1,3.1,1.0
Aston Villa,Stoke,9,2.25,3.1,3.4,1.0
Aston Villa,Stoke,9,2.25,3.25,3.5,1.0
Aston Villa,Stoke,9,2.3,3.35,3.64,1.0
Aston Villa,Stoke,9,2.21,3.25,3.38,1.0
Everton,Sunderland,9,1.83,3.5,4.5,2.0
Everton,Sunderland,9,1.91,3.25,4.2,2.0
Everton,Sunderland,9,1.95,3.3,3.5,2.0
Everton,Sunderland,9,1.83,3.3,4.6,2.0
Everton,Sunderland,9,1.87,3.6,4.5,2.0
Everton,Sunderland,9,2.0,3.61,4.32,2.0
Everton,Sunderland,9,1.94,3.38,4.04,2.0
Fulham,Chelsea,9,3.5,3.4,2.1,1.0
Fulham,Chelsea,9,3.4,3.3,2.1,1.0
Fulham,Chelsea,9,3.1,3.3,2.1,1.0
Fulham,Chelsea,9,3.4,3.2,2.2,1.0
Fulham,Chelsea,9,3.5,3.4,2.25,1.0
Fulham,Chelsea,9,3.61,3.5,2.25,1.0
Fulham,Chelsea,9,3.46,3.33,2.15,1.0
Newcastle,Bolton,9,1.53,4.2,6.0,2.0
Newcastle,Bolton,9,1.53,4.0,6.0,2.0
Newcastle,Bolton,9,1.55,3.9,5.0,2.0
Newcastle,Bolton,9,1.53,4.0,6.0,2.0
Newcastle,Bolton,9,1.55,4.3,6.5,2.0
Newcastle,Bolton,9,1.62,4.34,6.52,2.0
Newcastle,Bolton,9,1.57,4.02,5.87,2.0
Tottenham,Norwich,9,1.29,5.5,11.0,0.0
Tottenham,Norwich,9,1.3,5.25,9.0,0.0
Tottenham,Norwich,9,1.35,4.5,7.3,0.0
Tottenham,Norwich,9,1.3,5.5,9.0,0.0
Tottenham,Norwich,9,1.3,5.75,11.0,0.0
Tottenham,Norwich,9,1.31,5.27,9.84,0.0
Blackburn,Liverpool,10,3.5,3.4,2.1,0.0
Blackburn,Liverpool,10,3.6,3.4,2.1,0.0
Blackburn,Liverpool,10,3.2,3.2,2.1,0.0
Blackburn,Liverpool,10,3.2,3.2,2.0,0.0
Blackburn,Liverpool,10,3.7,3.4,2.15,0.0
Blackburn,Liverpool,10,3.8,3.53,2.2,0.0
Blackburn,Liverpool,10,3.49,3.37,2.09,0.0
QPR,Swansea,11,2.1,3.4,3.5,2.0
QPR,Swansea,11,2.15,3.3,3.3,2.0
QPR,Swansea,11,2.0,3.3,3.3,2.0
QPR,Swansea,11,2.15,3.3,3.4,2.0
QPR,Swansea,11,2.15,3.4,3.6,2.0
QPR,Swansea,11,2.2,3.51,3.72,2.0
QPR,Swansea,11,2.13,3.31,3.42,2.0
Norwich,Man City,4,6.0,4.2,1.53,0.0
Norwich,Man City,4,5.4,3.7,1.55,0.0
Norwich,Man City,4,5.5,4.0,1.57,0.0
Norwich,Man City,4,6.18,4.06,1.53,0.0
Sunderland,Wolves,4,1.5,4.2,6.5,1.0
Sunderland,Wolves,4,1.48,4.2,6.5,1.0
Sunderland,Wolves,4,1.55,3.7,5.4,1.0
Sunderland,Wolves,4,1.55,3.75,6.5,1.0
Sunderland,Wolves,4,1.55,4.4,6.5,1.0
Sunderland,Wolves,4,1.55,4.55,7.4,1.0
Sunderland,Wolves,4,1.5,4.14,6.57,1.0
Swansea,Blackburn,4,1.91,3.5,4.0,2.0
Swansea,Blackburn,4,2.0,3.3,3.75,2.0
Swansea,Blackburn,4,2.1,3.2,3.2,2.0
Swansea,Blackburn,4,2.05,3.4,3.5,2.0
Swansea,Blackburn,4,2.0,3.6,4.0,2.0
Swansea,Blackburn,4,2.1,3.64,4.1,2.0
Swansea,Blackburn,4,1.99,3.42,3.8,2.0
West Brom,QPR,4,2.1,3.4,3.5,2.0
West Brom,QPR,4,2.2,3.3,3.4,2.0
West Brom,QPR,4,2.1,3.2,3.2,2.0
West Brom,QPR,4,2.25,3.2,3.3,2.0
West Brom,QPR,4,2.25,3.3,3.6,2.0
West Brom,QPR,4,2.25,3.5,3.7,2.0
West Brom,QPR,4,2.12,3.33,3.46,2.0
Man United,Aston Villa,4,1.25,5.0,10.0,2.0
Man United,Aston Villa,4,1.25,5.5,12.0,2.0
Arsenal,Wigan,4,1.26,5.25,11.5,0.0
Arsenal,Wigan,4,1.3,4.8,8.5,0.0
Arsenal,Wigan,4,1.29,5.0,11.0,0.0
Arsenal,Wigan,4,1.26,5.62,11.32,0.0
Arsenal,Chelsea,4,2.0,3.6,3.6,1.0
Arsenal,Chelsea,4,1.95,3.6,3.9,1.0
Arsenal,Chelsea,4,1.9,3.4,3.6,1.0
Arsenal,Chelsea,4,2.0,3.5,3.6,1.0
Arsenal,Chelsea,4,2.0,3.7,3.8,1.0
Arsenal,Chelsea,4,2.05,3.7,3.95,1.0
Arsenal,Chelsea,4,1.99,3.48,3.7,1.0
Aston Villa,Sunderland,4,2.3,3.3,3.2,1.0
Aston Villa,Sunderland,4,2.3,3.2,3.1,1.0
Aston Villa,Sunderland,4,2.2,3.1,3.1,1.0
Aston Villa,Sunderland,4,2.4,3.2,3.0,1.0
Aston Villa,Sunderland,4,2.38,3.3,3.3,1.0
Aston Villa,Sunderland,4,2.4,3.4,3.39,1.0
Aston Villa,Sunderland,4,2.32,3.27,3.09,1.0
Blackburn,Norwich,4,2.1,3.4,3.5,2.0
Blackburn,Norwich,4,2.05,3.4,3.5,2.0
Blackburn,Norwich,4,2.0,3.3,3.3,2.0
Blackburn,Norwich,4,2.1,3.4,3.4,2.0
Blackburn,Norwich,4,2.1,3.6,3.6,2.0
Blackburn,Norwich,4,2.15,3.76,3.8,2.0
Blackburn,Norwich,4,2.07,3.43,3.5,2.0
Bolton,Swansea,4,2.2,3.3,3.4,1.0
Bolton,Swansea,4,2.15,3.2,3.4,1.0
Bolton,Swansea,4,1.9,3.3,3.7,1.0
Bolton,Swansea,4,2.25,3.4,3.1,1.0
Bolton,Swansea,4,2.3,3.3,3.5,1.0
Bolton,Swansea,4,2.3,3.45,3.7,1.0
Bolton,Swansea,4,2.18,3.32,3.35,1.0
Fulham,Wigan,4,1.91,3.6,4.0,2.0
Fulham,Wigan,4,1.83,3.7,4.25,2.0
Fulham,Wigan,4,1.85,3.2,4.0,2.0
Fulham,Wigan,4,1.91,3.5,4.0,2.0
Fulham,Wigan,4,1.95,3.6,4.33,2.0
Fulham,Wigan,4,1.95,3.73,4.5,2.0
Fulham,Wigan,4,1.87,3.49,4.2,2.0
Newcastle,Stoke,4,1.67,3.75,5.5,2.0
Newcastle,Stoke,4,1.67,3.8,5.25,2.0
Newcastle,Stoke,4,1.55,3.7,5.4,2.0
Newcastle,Stoke,4,1.7,3.6,5.0,2.0
Newcastle,Stoke,4,1.73,3.8,5.5,2.0
Newcastle,Stoke,4,1.73,3.86,5.8,2.0
Newcastle,Stoke,4,1.68,3.63,5.32,2.0
QPR,Tottenham,4,4.0,3.6,1.91,2.0
QPR,Tottenham,4,3.9,3.6,1.95,2.0
QPR,Tottenham,4,3.7,3.3,1.9,2.0
QPR,Tottenham,4,3.8,3.5,1.95,2.0
QPR,Tottenham,4,4.1,3.6,2.0,2.0
QPR,Tottenham,4,4.24,3.78,2.0,2.0
QPR,Tottenham,4,3.97,3.51,1.92,2.0
Liverpool,West Brom,4,1.44,4.33,7.5,0.0
Liverpool,West Brom,4,1.44,4.33,7.0,0.0
Liverpool,West Brom,4,1.47,3.8,6.5,0.0
Liverpool,West Brom,4,1.44,4.2,7.5,0.0
Liverpool,West Brom,4,1.45,4.75,8.0,0.0
Liverpool,West Brom,4,1.5,4.88,8.74,0.0
Liverpool,West Brom,4,1.43,4.4,7.52,0.0
Man United,Everton,4,1.3,5.0,11.0,1.0
Man United,Everton,4,1.3,5.0,10.0,1.0
Man United,Everton,4,1.25,5.0,10.0,1.0
Man United,Everton,4,1.3,5.0,11.0,1.0
Man United,Everton,4,1.33,5.4,11.0,1.0
Man United,Everton,4,1.36,5.5,11.22,1.0
Man United,Everton,4,1.31,5.1,9.85,1.0
Aston Villa,Bolton,4,1.91,3.5,4.0,0.0
Aston Villa,Bolton,4,1.95,3.7,3.75,0.0
Aston Villa,Bolton,4,2.0,3.3,3.3,0.0
Aston Villa,Bolton,4,1.91,3.4,4.0,0.0
Aston Villa,Bolton,4,1.95,3.6,4.0,0.0
Aston Villa,Bolton,4,2.0,3.65,4.23,0.0
Aston Villa,Bolton,4,1.95,3.45,3.93,0.0
Everton,Fulham,4,1.83,3.5,4.5,2.0
Everton,Fulham,4,1.8,3.4,4.5,2.0
Everton,Fulham,4,1.8,3.4,4.0,2.0
Everton,Fulham,4,1.8,3.5,4.6,2.0
Everton,Fulham,4,1.83,3.6,4.8,2.0
Everton,Fulham,4,1.88,3.65,5.0,2.0
Everton,Fulham,4,1.83,3.46,4.4,2.0
Norwich,Liverpool,4,3.8,3.4,2.0,0.0
Norwich,Liverpool,4,3.7,3.5,1.95,0.0
Norwich,Liverpool,4,3.1,3.3,2.1,0.0
Norwich,Liverpool,4,3.6,3.5,2.0,0.0
Norwich,Liverpool,4,4.0,3.6,2.0,0.0
Norwich,Liverpool,4,4.05,3.69,2.1,0.0
Norwich,Liverpool,4,3.7,3.45,1.99,0.0
Stoke,Arsenal,4,4.33,3.6,1.83,1.0
Stoke,Arsenal,4,4.2,3.6,1.87,1.0
Stoke,Arsenal,4,4.0,3.4,1.8,1.0
Stoke,Arsenal,4,4.0,3.5,1.91,1.0
Stoke,Arsenal,4,4.4,3.7,1.87,1.0
Stoke,Arsenal,4,4.55,3.71,1.92,1.0
Stoke,Arsenal,4,4.23,3.48,1.86,1.0
Sunderland,Bolton,4,2.0,3.5,3.75,1.0
Sunderland,Bolton,4,1.95,3.3,3.9,1.0
Sunderland,Bolton,4,2.05,3.15,3.35,1.0
Sunderland,Bolton,4,1.91,3.4,4.0,1.0
Sunderland,Bolton,4,2.0,3.6,4.0,1.0
Sunderland,Bolton,4,2.05,3.62,4.1,1.0
Sunderland,Bolton,4,1.95,3.42,3.87,1.0
Swansea,Wolves,4,1.53,4.0,6.5,1.0
Swansea,Wolves,4,1.55,3.9,6.0,1.0
Swansea,Wolves,4,1.6,3.6,5.0,1.0
Swansea,Wolves,4,1.53,4.0,6.0,1.0
Swansea,Wolves,4,1.55,4.3,7.0,1.0
Swansea,Wolves,4,1.6,4.34,6.98,1.0
Swansea,Wolves,4,1.54,3.95,6.24,1.0
West Brom,Aston Villa,4,2.1,3.4,3.5,1.0
West Brom,Aston Villa,4,2.1,3.3,3.4,1.0
West Brom,Aston Villa,4,2.2,3.2,3.0,1.0
West Brom,Aston Villa,4,2.1,3.4,3.4,1.0
West Brom,Aston Villa,4,2.1,3.5,3.75,1.0
West Brom,Aston Villa,4,2.2,3.52,3.8,1.0
West Brom,Aston Villa,4,2.11,3.34,3.46,1.0
Wigan,Newcastle,4,2.8,3.4,2.5,2.0
Wigan,Newcastle,4,2.9,3.4,2.45,2.0
Wigan,Newcastle,4,2.7,3.2,2.4,2.0
Wigan,Newcastle,4,2.8,3.3,2.5,2.0
Wigan,Newcastle,4,2.8,3.5,2.5,2.0
Wigan,Newcastle,4,2.92,3.51,2.62,2.0
Wigan,Newcastle,4,2.78,3.33,2.49,2.0
Chelsea,QPR,4,1.4,4.5,8.5,2.0
Chelsea,QPR,4,1.38,4.5,8.0,2.0
Chelsea,QPR,4,1.33,4.6,7.8,2.0
Chelsea,QPR,4,1.33,5.0,8.5,2.0
Chelsea,QPR,4,1.4,5.0,8.5,2.0
Chelsea,QPR,4,1.44,5.0,9.5,2.0
Chelsea,QPR,4,1.39,4.59,8.07,2.0
Tottenham,Blackburn,4,1.36,5.0,8.0,2.0
Tottenham,Blackburn,4,1.4,4.6,7.25,2.0
Tottenham,Blackburn,4,1.4,4.1,7.0,2.0
Tottenham,Blackburn,4,1.4,5.0,6.5,2.0
Tottenham,Blackburn,4,1.4,5.0,9.0,2.0
Tottenham,Blackburn,4,1.42,5.32,8.92,2.0
Tottenham,Blackburn,4,1.38,4.73,7.85,2.0
Man City,Man United,4,2.1,3.5,3.4,2.0
Man City,Man United,4,2.15,3.4,3.4,2.0
Man City,Man United,4,2.25,3.2,3.2,2.0
Man City,Man United,4,2.2,3.3,3.25,2.0
Man City,Man United,4,2.15,3.6,3.5,2.0
Man City,Man United,4,2.25,3.63,3.55,2.0
Man City,Man United,4,2.14,3.39,3.36,2.0
Liverpool,Fulham,1,1.62,4.0,5.5,0.0
Liverpool,Fulham,1,1.62,3.9,5.0,0.0
Liverpool,Fulham,1,1.55,3.7,5.4,0.0
Liverpool,Fulham,1,1.6,4.0,5.5,0.0
Liverpool,Fulham,1,1.62,4.1,6.0,0.0
Liverpool,Fulham,1,1.64,4.15,6.28,0.0
Liverpool,Fulham,1,1.6,3.88,5.83,0.0
Stoke,Everton,1,2.75,3.25,2.6,1.0
Stoke,Everton,1,2.75,3.25,2.5,1.0
Stoke,Everton,1,2.55,3.2,2.55,1.0
Stoke,Everton,1,2.75,3.2,2.6,1.0
Stoke,Everton,1,2.88,3.3,2.63,1.0
Stoke,Everton,1,3.23,3.38,2.62,1.0
Stoke,Everton,1,2.95,3.25,2.45,1.0
Bolton,Tottenham,2,4.0,3.6,1.91,0.0
Bolton,Tottenham,2,3.9,3.6,1.87,0.0
Bolton,Tottenham,2,3.5,3.3,1.95,0.0
Bolton,Tottenham,2,4.0,3.75,1.85,0.0
Bolton,Tottenham,2,4.0,3.7,1.95,0.0
Bolton,Tottenham,2,4.21,3.79,2.0,0.0
Bolton,Tottenham,2,3.92,3.51,1.93,0.0
Chelsea,Newcastle,2,1.5,4.33,6.5,0.0
Chelsea,Newcastle,2,1.48,4.25,6.25,0.0
Chelsea,Newcastle,2,1.5,3.9,5.5,0.0
Chelsea,Newcastle,2,1.53,4.0,6.0,0.0
Chelsea,Newcastle,2,1.53,4.5,6.5,0.0
Chelsea,Newcastle,2,1.55,4.6,7.03,0.0
Chelsea,Newcastle,2,1.5,4.18,6.41,0.0
Aston Villa,Tottenham,6,4.2,3.75,1.83,1.0
Aston Villa,Tottenham,6,4.25,3.6,1.8,1.0
Aston Villa,Tottenham,6,4.0,3.4,1.8,1.0
Aston Villa,Tottenham,6,4.33,3.2,1.91,1.0
Aston Villa,Tottenham,6,4.33,3.75,1.91,1.0
Aston Villa,Tottenham,6,4.33,3.75,1.91,1.0
Aston Villa,Tottenham,6,4.08,3.54,1.86,1.0
Bolton,West Brom,6,2.0,3.5,3.75,1.0
Bolton,West Brom,6,2.0,3.4,3.6,1.0
Bolton,West Brom,6,1.85,3.4,3.8,1.0
Bolton,West Brom,6,2.1,3.1,3.75,1.0
Bolton,West Brom,6,2.1,3.6,3.75,1.0
Bolton,West Brom,6,2.1,3.7,3.8,1.0
Bolton,West Brom,6,2.0,3.44,3.65,1.0
Fulham,Sunderland,6,1.83,3.6,4.33,2.0
Fulham,Sunderland,6,1.83,3.5,4.2,2.0
Fulham,Sunderland,6,1.8,3.4,4.0,2.0
Fulham,Sunderland,6,1.91,3.2,4.33,2.0
Fulham,Sunderland,6,1.9,3.6,4.5,2.0
Fulham,Sunderland,6,1.91,3.6,4.65,2.0
Fulham,Sunderland,6,1.86,3.48,4.17,2.0
Newcastle,Man City,6,5.0,4.0,1.67,0.0
Newcastle,Man City,6,5.0,4.0,1.62,0.0
Newcastle,Man City,6,5.0,3.6,1.6,0.0
Newcastle,Man City,6,4.5,3.75,1.73,0.0
Newcastle,Man City,6,5.0,4.1,1.73,0.0
Newcastle,Man City,6,5.2,4.2,1.73,0.0
Newcastle,Man City,6,4.82,3.93,1.66,0.0
QPR,Stoke,6,1.83,3.75,4.2,2.0
QPR,Stoke,6,1.83,3.5,4.2,2.0
QPR,Stoke,6,1.75,3.4,4.3,2.0
QPR,Stoke,6,1.91,3.2,4.33,2.0
QPR,Stoke,6,1.91,3.7,4.4,2.0
QPR,Stoke,6,1.91,3.75,4.5,2.0
QPR,Stoke,6,1.85,3.52,4.15,2.0
Wolves,Everton,6,5.0,3.75,1.7,1.0
Wolves,Everton,6,4.75,3.7,1.7,1.0
Wolves,Everton,6,4.3,3.4,1.75,1.0
Wolves,Everton,6,5.0,3.5,1.73,1.0
Wolves,Everton,6,5.0,4.0,1.75,1.0
Wolves,Everton,6,5.2,4.0,1.75,1.0
Wolves,Everton,6,4.8,3.71,1.71,1.0
Blackburn,Wigan,7,2.4,3.5,2.88,0.0
Blackburn,Wigan,7,2.45,3.4,2.75,0.0
Blackburn,Wigan,7,2.4,3.2,2.7,0.0
Blackburn,Wigan,7,2.5,3.1,2.9,0.0
Blackburn,Wigan,7,2.5,3.5,2.9,0.0
Blackburn,Wigan,7,2.5,3.6,2.95,0.0
Blackburn,Wigan,7,2.44,3.35,2.79,0.0
Liverpool,Chelsea,8,2.1,3.5,3.4,2.0
Liverpool,Chelsea,8,2.1,3.4,3.3,2.0
Liverpool,Chelsea,8,2.25,3.3,2.8,2.0
Liverpool,Chelsea,8,2.15,3.2,3.5,2.0
Liverpool,Chelsea,8,2.2,3.6,3.4,2.0
Liverpool,Chelsea,8,2.38,3.6,3.52,2.0
Liverpool,Chelsea,8,2.15,3.46,3.33,2.0
Chelsea,Blackburn,5,1.3,5.5,10.0,2.0
Chelsea,Blackburn,5,1.28,5.5,9.25,2.0
Chelsea,Blackburn,5,1.35,4.5,7.3,2.0
Chelsea,Blackburn,5,1.3,5.0,11.0,2.0
Chelsea,Blackburn,5,1.3,5.36,9.52,2.0
Everton,Newcastle,5,2.2,3.5,3.2,2.0
Everton,Newcastle,5,2.15,3.5,3.1,2.0
Everton,Newcastle,5,2.3,3.2,2.8,2.0
Everton,Newcastle,5,2.2,3.3,3.3,2.0
Everton,Newcastle,5,2.2,3.6,3.4,2.0
Everton,Newcastle,5,2.3,3.7,3.47,2.0
Everton,Newcastle,5,2.19,3.45,3.18,2.0
Norwich,Aston Villa,5,2.2,3.4,3.25,2.0
Norwich,Aston Villa,5,2.15,3.4,3.2,2.0
Norwich,Aston Villa,5,2.1,3.2,3.2,2.0
Norwich,Aston Villa,5,2.25,3.2,3.3,2.0
Norwich,Aston Villa,5,2.2,3.6,3.3,2.0
Norwich,Aston Villa,5,2.26,3.63,3.4,2.0
Norwich,Aston Villa,5,2.18,3.38,3.25,2.0
Stoke,Bolton,5,2.38,3.5,2.88,1.0
Stoke,Bolton,5,2.4,3.4,2.75,1.0
Stoke,Bolton,5,2.5,3.35,2.5,1.0
Stoke,Bolton,5,2.4,3.3,2.9,1.0
Stoke,Bolton,5,2.45,3.6,2.8,1.0
Stoke,Bolton,5,2.5,3.67,3.04,1.0
Stoke,Bolton,5,2.41,3.47,2.79,1.0
Sunderland,Man United,5,6.0,4.0,1.47,0.0
Swansea,Liverpool,5,3.4,3.5,2.1,2.0
Swansea,Liverpool,5,3.3,3.6,2.05,2.0
Swansea,Liverpool,5,3.0,3.2,2.2,2.0
Swansea,Liverpool,5,3.4,3.3,2.15,2.0
Swansea,Liverpool,5,3.6,3.6,2.1,2.0
Swansea,Liverpool,5,3.66,3.72,2.2,2.0
Swansea,Liverpool,5,3.38,3.45,2.1,2.0
Tottenham,Fulham,5,1.4,4.5,8.5,2.0
Tottenham,Fulham,5,1.4,4.4,7.75,2.0
Tottenham,Fulham,5,1.37,4.4,7.3,2.0
Tottenham,Fulham,5,1.4,4.2,9.0,2.0
Tottenham,Fulham,5,1.4,5.0,9.0,2.0
Tottenham,Fulham,5,1.41,5.07,9.1,2.0
Tottenham,Fulham,5,1.4,4.55,8.04,2.0
West Brom,Arsenal,5,5.0,4.0,1.67,0.0
West Brom,Arsenal,5,5.0,4.0,1.62,0.0
West Brom,Arsenal,5,5.4,3.6,1.57,0.0
West Brom,Arsenal,5,5.0,3.6,1.7,0.0
West Brom,Arsenal,5,5.25,4.2,1.67,0.0
West Brom,Arsenal,5,5.02,3.93,1.65,0.0
Wigan,Wolves,5,1.57,4.0,6.0,2.0
Wigan,Wolves,5,1.6,3.6,6.0,2.0
Wigan,Wolves,5,1.6,3.6,5.0,2.0
Wigan,Wolves,5,1.62,3.6,6.0,2.0
